a,b,c,s
250700.0499,84847.10457,42984.70031,0.438119064
254220.7492,56404.33073,68791.60929,0.424698352
232533.243,44407.14817,136988.7685,0.469201659
309345.4648,36794.99392,191124.6113,0.503008342
546950.8332,77378.07438,356403.2588,0.43926836
226888.3441,48520.24584,123144.552,0.424978953
156005.5039,48431.093,33393.06691,0.397206257
401441.3895,101023.0623,115888.8981,0.345152909
377238.6971,56841.60983,162524.7816,0.338892367
298612.7521,44818.04312,214183.1726,0.463935071
3391.507551,951.2756182,0.00E+00,0.349536192
494453.8529,71825.62038,256995.9177,0.3636573
1147666.534,256888.2645,516753.536,0.409596091
225523.7151,34965.22169,106763.6349,0.328386213
652335.4384,114054.7296,243159.4721,0.338500687
376106.2021,74849.60812,145517.7358,0.409027783
302148.8915,56941.12868,96584.07252,0.324234799
1070265.97,250273.2555,292392.7459,0.366891291
23898508.62,5514947.126,11803150.9,0.531576706
216702.8326,46172.12694,54415.3076,0.334731021
295541.6874,88613.87701,106312.0813,0.47228637
479017.1302,95038.22537,270459.583,0.449768606
703506.7574,181749.4604,167314.68,0.26431006
504282.6365,66276.01046,271863.1125,0.357803668
377907.2162,91685.18094,114637.6622,0.39817509
221777.7554,46842.55211,96639.27151,0.499735276
474844.2426,129843.3586,121798.0618,0.385594219
619279.9865,122701.4264,361874.6121,0.526069793
342964.4533,54185.61661,169623.1529,0.371766223
573755.2164,144093.3962,207204.6918,0.439778299
59127302.72,14093150.41,24746119.29,0.440447374
309679.1735,92522.32693,90561.64038,0.364201395
1776530.91,391595.834,812540.5488,0.500542254
341997.0803,66920.3158,120797.8909,0.464007707
410535.384,119837.1315,64378.30402,0.405869317
492825.6995,111089.1075,141141.3121,0.255811996
135280.5047,39068.81807,11467.99893,0.345816569
419640.1908,108298.1885,94476.13873,0.337709229
229143.0097,23152.06754,230302.8752,0.526508876
166866.5424,25744.08171,97728.86658,0.449269708
342272.9191,64929.33936,197403.9893,0.520628472
580444.0552,132974.3255,257959.6346,0.452129184
1197833.317,198666.2695,498544.9172,0.407241733
273140.6366,45050.22369,123033.6363,0.421045277
208585.6445,50583.74421,70466.13567,0.379775307
424637.5081,84677.16509,101562.6032,0.313153061
200396.6462,45952.92017,63150.1302,0.41609139
327685.255,98551.41343,142709.551,0.497662094
3778850.363,787820.4057,1353932.213,0.410865823
655245.1136,137436.0721,238217.6785,0.480343316
181557.5505,58138.34936,28530.27514,0.347259416
6538270.53,1989327.092,1693030.908,0.410749049
342142.2987,48601.35335,238145.3827,0.466117159
1434841.277,376338.156,399249.4643,0.350018327
3034282.403,838557.6007,579850.7955,0.252533544
566660.16,119337.5706,226139.9706,0.398961017
753673.9538,75526.64129,474269.5052,0.482322308
1188512.414,293324.2319,452870.4267,0.441674053
276190.9225,25848.58218,220894.22,0.504749692
212640.5667,47955.22264,62112.48187,0.366899094
364638.528,43594.80807,232958.5125,0.449829111
462945.6981,101633.5571,141458.0939,0.392052924
366741.3609,51225.0103,195707.2132,0.42123834
447538.199,93602.4701,147350.2171,0.365813153
6762089.699,1900240.245,2197598.809,0.375088239
277791.2714,72315.60808,120257.0446,0.545403994
1250539.011,233107.1615,520109.876,0.358283818
296137.5344,39857.7525,151130.1844,0.306782375
115614.3451,28835.06993,37621.64589,0.408723125
462984.8797,115169.3132,162681.8053,0.43158739
242281.6065,42993.30312,97251.50198,0.340478539
315915.6184,60336.22141,130740.6152,0.349028818
253328.5738,57317.66266,68788.20754,0.306199124
486296.8335,90358.20966,172503.2208,0.397966273
1946574.728,387162.8204,645995.2905,0.314432514
284655.2484,83514.85878,97047.83769,0.432706572
164361.5839,41297.82125,37937.68993,0.314563231
288431.1538,54046.82021,91744.4649,0.380055864
283719.7964,58405.78198,86166.42984,0.404776131
395755.2739,86049.64514,173202.205,0.412568734
682674.0577,132690.4387,254557.9972,0.391645368
612350.5054,99111.87907,234204.1561,0.390258286
1076551.845,313427.0116,178874.9181,0.248379826
435802.9228,67948.37393,190646.9455,0.358266296
271267.1972,47863.29818,88801.81734,0.328759573
2710790.036,800138.7046,805217.9113,0.45865833
11704392.43,3062934.827,3324804.141,0.334019565
443869.7854,117390.5593,186763.4134,0.41770818
840888.8414,265838.7787,204071.7388,0.429095829
418137.4013,79267.761,176014.9725,0.452171448
679228.535,143982.0799,263266.2555,0.30095988
177559.0401,43707.60426,55914.55182,0.35871478
815578.0914,124575.7151,336113.16,0.428277364
613510.2107,86423.24287,231454.5199,0.236573382
214583.6122,62699.69801,39375.0902,0.261754757
174576.5012,32101.88915,68858.05403,0.441512675
270393.8714,40659.22171,194588.3776,0.540962684
801436.2833,202311.7141,232089.7585,0.405162431
627039.3914,151664.6616,240707.7247,0.443881452
238489.0825,72402.9914,44172.66973,0.35420452
374508.2288,45949.55634,212811.8555,0.400869974
280163.6265,38111.78558,187010.6279,0.459070478
952824.1902,133668.0943,435604.1506,0.371270551
511365.5628,121816.9198,203654.4121,0.459958926
179697.7535,27858.35191,98185.88136,0.484457805
254317.3621,59413.36002,95329.84403,0.430437044
3831489.312,944692.966,774870.6957,0.269724995
788093.4089,149725.2026,232761.7049,0.367766886
549038.0687,167519.3437,128152.2728,0.388188636
242005.6189,70570.71305,67372.99405,0.488842314
351493.0773,82713.04983,86546.2168,0.293357638
249144.0521,56592.7807,61592.91983,0.395356265
393379.3444,69753.52823,130617.767,0.298200159
714136.5871,220224.4209,230168.5671,0.426392046
404344.3991,65127.15032,189508.6836,0.409748829
525105.4994,126440.2719,140706.3143,0.447707581
845127.0946,123375.0406,430499.544,0.369793276
6521451.063,1132816.278,2626827.756,0.39041505
805092.2059,205479.3239,177427.1308,0.39740534
1180447.752,338163.3507,311464.9123,0.446267197
882894.3567,255723.4834,160438.0007,0.342128979
54448.70728,16467.2448,11419.81028,0.356835957
1080274.542,283145.5264,220701.945,0.33300848
144045.8184,37398.15347,42397.0264,0.36835783
711100.6474,143297.256,201895.4438,0.273963733
579963.0305,199991.1376,92349.43378,0.360270653
126666.0908,27475.45052,33758.17394,0.252109693
326684.6891,70624.66117,132849.8529,0.411001976
835585.7117,143961.3055,306915.7601,0.374257753
5330496.024,935200.4766,2125498.569,0.496628181
99.85405888,25.35106995,29.97126791,0.465584312
286878.2826,51587.66717,116720.4417,0.39987992
1699518.479,326777.8627,673144.638,0.401839888
425907.8095,128322.81,106949.1374,0.373142935
281166.7766,76473.18367,53686.49117,0.294555979
4904010.805,900657.6872,1453316.173,0.337861769
1435.797168,393.6478591,0.00E+00,0.291405563
324830.2125,44297.40608,190795.4338,0.49449441
818793.5866,254789.356,322479.9056,0.456546132
146806.739,15693.72636,99239.04169,0.476208238
295254.9936,87206.23987,57169.59747,0.329877542
812266.6394,148298.4117,250485.6383,0.289294262
10928402.7,2297126.825,5520892.191,0.407676598
878640.3586,226088.6055,226841.2584,0.483585456
182876.5521,56773.66541,25393.45003,0.290364008
231569.2965,64262.94913,57634.85634,0.39054385
668980.6415,160860.387,267766.1833,0.458841824
217944.7173,54207.25712,62356.39934,0.371310221
357419.6222,80162.42409,112858.7227,0.293855624
230754.2302,45381.85533,132870.6887,0.522516846
921763.6614,279893.5949,196905.8062,0.304889411
646437.6121,94677.95612,340022.1404,0.446903666
536458.064,111174.0513,153431.0207,0.421038375
279790.0908,54982.10019,113212.27,0.337082276
214267.8119,63260.36146,63228.38661,0.422259779
1097612.06,259756.3977,311686.337,0.369410998
436621.7066,67036.35216,261091.7003,0.382912118
830311.868,230528.184,250737.5477,0.449526861
58783.34742,14964.84785,21110.61534,0.433570532
208259.2189,48522.33884,64458.50734,0.296343026
17442.51439,4795.585179,0.178830999,0.346658946
8747799.639,2203404.567,2666337.591,0.413590642
3411733.018,722690.5521,1369206.679,0.327643571
192446.2928,53781.31882,33542.50227,0.393847605
530909.3441,105329.664,278224.4717,0.500949682
734897.7901,131115.5289,411433.8868,0.556269789
673542.4311,160738.7639,295644.2337,0.524120464
129485.3692,39742.86036,29385.61971,0.302292496
564434.7331,156345.9554,161203.5784,0.40939962
247936.7545,48695.46751,79292.41515,0.334619554
792019.3881,63192.73743,530265.4864,0.416804267
1986705.801,627603.2206,468535.5235,0.339031412
498715.4568,61851.82212,237465.0375,0.458012737
224824.6561,28722.66322,129762.1047,0.290246858
530626.3915,110183.3031,170784.5795,0.390952527
428097.0128,79157.30864,150870.6639,0.402148478
1768301.905,352074.2135,576403.0745,0.335905505
234197.7779,66940.09187,21266.33663,0.328178395
663637.339,213982.9127,177299.094,0.445998111
322080.9678,67687.27731,85043.47042,0.313168251
991467.1816,166556.1121,595198.4969,0.453172582
440328.9075,103639.9004,151277.8843,0.453244402
170396.8452,20441.525,89161.37433,0.41796411
1461438.939,281887.4348,897411.5911,0.503586855
1175011.565,67479.24077,929543.2316,0.421985875
278691.0949,73307.40992,77735.20422,0.398995298
913162.0177,159006.1863,436355.2778,0.427884243
253188.382,61739.43334,53815.83173,0.396389084
277094.0785,57842.82809,67378.43068,0.387898764
255087.0345,68092.90314,47830.14138,0.320063228
184903.8234,24158.80964,163167.913,0.547391983
49906.41838,15109.86771,1475.072925,0.324451014
1109977.093,185835.3224,554473.1399,0.413177548
280873.9336,36054.27984,143983.6589,0.447849157
1047739.748,222122.3177,433507.9449,0.316943895
917373.0227,117201.4975,632525.3861,0.466721621
435123.3718,57538.17638,233031.243,0.387698484
737555.5985,176882.6666,142406.5281,0.256807716
376592.3623,51308.10929,145460.7332,0.343941023
858208.8971,114772.9135,451434.8915,0.255767345
1780475.623,499865.4618,490826.9807,0.428340283
403305.6266,60386.68171,171831.8635,0.361156527
243732.7884,26500.57803,159964.2334,0.416882143
13194939.25,4318512.731,3280174.231,0.428649674
1368058.58,282787.7588,613463.5267,0.482565176
20.93599985,2.126272686,10.23831305,0.31141414
872364.1935,143335.9631,448884.2572,0.439366368
302248.7452,43187.41073,147206.677,0.385352168
454811.5683,107189.3049,116195.6712,0.364904833
546022.8353,143529.5986,188240.488,0.447887711
294240.1559,61239.28179,65692.12003,0.282845727
378152.0993,85877.80952,163755.6913,0.4426228
246989.9272,63214.94333,59489.17692,0.327116869
345219.0376,92414.3426,115276.8531,0.395444499
347028.5184,88384.83989,109070.7183,0.361430326
2193820.32,334589.1732,1247897.909,0.419506435
900469.2175,198526.4141,370655.809,0.415345001
509322.7841,37429.12208,398561.0091,0.497627197
745407.2483,213563.1486,318522.0137,0.426064162
839697.3852,155281.4951,354962.9166,0.450129124
3459222.828,399786.9768,2701094.43,0.529784526
501328.561,79111.72679,278616.7129,0.423576212
54384.48873,13087.86566,12782.08007,0.390389856
659745.1587,162205.8548,213437.7318,0.466861115
298355.2058,94131.59845,106002.5683,0.422105319
159146.1085,41116.3571,59131.33266,0.462757008
338950.5714,60312.95566,88284.41817,0.319710894
3220961.033,418829.227,1997770.428,0.406044679
850436.7067,290187.0842,149238.5273,0.34745755
281458.8572,51644.18257,163079.4897,0.430772694
340521.4115,56008.48855,200631.2353,0.452746313
1320283.607,236531.7548,732818.8424,0.546661722
1058989.807,166133.3296,544521.6053,0.472930434
222187.9804,44778.21222,102422.8809,0.413107948
5143329.122,1329516.202,1078244.619,0.311199253
724983.8852,155532.9232,147654.9554,0.304998788
123450.0509,19454.63008,42016.82311,0.326078177
4670.747555,1225.956214,0.00E+00,0.24960305
272844.4232,25625.00606,162618.7239,0.327424672
397699.6274,117269.9225,85631.62971,0.344901283
395415.0854,82544.57983,244187.5633,0.512629873
556012.7485,110265.1174,203014.7627,0.426211683
959680.2071,188624.5129,281669.8949,0.253541718
321552.8043,77066.74869,186962.8814,0.443227782
303606.3629,56109.96066,207961.2444,0.469086555
3183.773161,866.8723446,0.000995902,0.406380731
916738.5404,194501.1943,473049.6207,0.486220857
141730.8674,32510.94588,42107.12207,0.415528163
616601.7739,167483.6544,170782.9726,0.356217528
460836.8748,97755.93122,173732.193,0.508215965
298617.2378,25883.0239,233108.2481,0.502674214
290117.7277,50051.37952,156560.9918,0.494030163
378916.4084,118041.7824,81807.27253,0.410763101
10812061.27,2194978.363,5032917.061,0.371175436
684008.6824,90010.79315,334524.7526,0.382598156
381227.0868,83330.17445,92167.93597,0.36309604
388400.6037,55662.83919,217344.3841,0.396858678
143836.7888,37047.77298,47695.87953,0.441236163
412038.0084,117897.4932,84700.79732,0.429913877
331867.1554,49517.14108,163779.6622,0.391840277
337761.221,74569.48788,159167.7182,0.46948821
468616.6147,115378.7985,164635.0632,0.348837912
231076.3987,32049.22513,151739.4002,0.484453162
697055.4274,159450.0925,227189.3235,0.400417412
389772.0291,98569.75534,122111.058,0.401509648
379330.9288,84046.4901,98196.68413,0.405561599
413071.7157,93355.57453,138289.3304,0.458933452
156503.836,34405.62571,45188.87847,0.442174664
433938.906,93571.04336,136036.8244,0.38573146
2029.016459,629.2912689,0.00E+00,0.265178599
2558701.356,595541.7581,563164.5043,0.354457104
10710816.27,2255118.71,3593729.221,0.49244611
302597.8014,87281.75479,76912.56728,0.41755336
767824.6875,175916.1226,318698.2173,0.504202514
432617.812,137002.0483,108705.4502,0.425217149
136911.8364,29147.60439,40000.87488,0.327551775
515254.217,98432.23602,176745.3372,0.356846488
441262.8868,95727.58481,169709.2973,0.443595436
238426.6984,47156.4515,65229.79145,0.36515276
5525637.287,638046.4428,3996294.395,0.458835295
5130327.257,1023707.041,2010035.235,0.431754068
1092195.268,238705.3741,425373.661,0.352098693
420161.3677,58781.20406,254116.2453,0.473153355
1306071.052,186897.1938,599829.7113,0.381885289
2387202.665,686398.5676,516392.7376,0.390317036
267598.0496,65726.22089,71900.51088,0.349713072
1070193.818,189532.8943,434957.1834,0.412850656
348415.8091,60734.43825,173118.2357,0.475052868
22853915.81,5722283.527,4468670.179,0.420942417
237180.2172,83840.56434,65191.93249,0.403780167
296351.3867,52253.13076,128657.4569,0.324719878
418801.5695,79053.46406,234016.9605,0.40656025
1728399.534,404641.3392,533446.3915,0.379991978
306179.9816,73496.12641,111839.4519,0.42254319
7307.085899,2068.383676,0.145494205,0.353358813
261602.7088,55182.80473,107297.7166,0.482297747
546752.6294,88942.85596,188935.2649,0.372791048
357142.3384,78164.04498,124080.9993,0.317009051
305508.8442,70070.61995,107887.0937,0.375793654
539749.8672,167045.3248,154307.5589,0.375584472
422171.6459,56056.46435,244595.2434,0.485105135
298454.2404,64057.16662,141435.4071,0.419654735
1272305.078,363124.2701,409218.0553,0.476457101
1087334.39,158880.2332,398054.2354,0.243512733
1425601.463,247216.025,760446.6005,0.478478875
620293.8921,107299.7986,272777.0049,0.450709234
18825141.13,3808357.996,6985736.269,0.436424421
117971.6074,25668.44463,38411.93882,0.39602725
917593.3736,176596.2453,349686.4758,0.316694179
218936.9213,41559.79976,111146.7342,0.396822138
2167996.664,315743.2226,972908.9099,0.32489348
183458.792,39489.72042,50888.91495,0.298386164
1500228.885,394251.7839,473183.7003,0.377095964
663504.7783,142634.4124,356147.4262,0.503443303
493557.1652,81788.83747,187272.6143,0.335103053
249708.1657,58713.41119,78091.44534,0.450694312
1978206.276,478957.8749,812597.9312,0.46428379
295088.3922,83638.46753,32550.18452,0.371289826
306691.8906,80076.89319,86016.27378,0.352910202
581508.1391,71797.48807,233236.1032,0.219611563
104629.0938,33335.25795,24338.80327,0.311668094
334734.5072,86649.84563,105268.179,0.461505437
725131.2987,153442.3765,333640.5235,0.568573588
739803.93,137400.7933,263142.0601,0.420825819
338404.3362,72426.13635,96274.12465,0.496621291
515183.5213,129210.58,127047.9991,0.431168209
249795.9323,57986.18502,79665.60567,0.398825499
108756.7899,23616.50192,33048.91356,0.335119581
2465.427821,741.3288142,0.039869811,0.294123887
6094010.111,1068634.117,2585757.121,0.392683057
165253.9986,20687.08593,101854.0346,0.46146447
969784.1002,193163.9151,435654.5323,0.536165589
341127.1321,80323.17023,81989.5799,0.286434435
538999.8776,118071.7217,181246.6057,0.351822298
455442.0817,111263.7509,115177.8018,0.357201717
292423.4906,80678.77592,71453.60875,0.307249451
32172.45731,7406.662539,7683.167173,0.311294311
1746850.499,411629.7277,365846.0609,0.306289363
674079.448,54826.0167,316124.1562,0.34332285
292152.1531,64278.41773,149628.768,0.545178405
370296.6241,74810.27688,179428.948,0.567972788
266806.9566,60203.22474,75599.14725,0.439126509
986895.6372,153090.9706,419266.3919,0.452001478
421733.2484,75078.12341,174660.0309,0.459510565
9074608.856,2048900.238,3313397.035,0.388901508
4271945.196,676462.3196,2065270.775,0.373623914
104074.5307,27468.27839,18812.56328,0.235850541
231508.3103,37107.26896,113610.488,0.38971781
162497.1728,43510.28862,68490.39328,0.450726499
457569.5812,129723.4063,54700.39416,0.308845273
667198.6741,132106.6404,233123.8263,0.328297017
195893.9365,62970.05663,31055.52101,0.433094908
500710.1865,113965.1716,155304.8161,0.396564631
417865.2453,141995.8111,45329.90543,0.349210277
305622.7479,59892.79561,135407.2844,0.418958309
7887855.825,1280340.61,4147934.745,0.470926461
3029848.032,372497.1519,1415140.195,0.382690462
233877.5714,53907.39159,94124.7233,0.43707523
192785.1269,48425.41578,45015.6709,0.325651171
400008.7739,86426.61043,201054.7599,0.493969987
