a,b,s,m
2.283988159,0.461164776,1,0.396355564
1.883732344,0.128181639,1,0.330859621
4.285520486,1.262727919,1,0.435205404
1.610419005,0.158343309,1,0.442018422
3.457150532,0.641423697,1,0.335171972
2.105515094,0.360294671,1,0.466130451
3.92770737,0.897614862,1,0.438798125
1.875717138,0.213905126,1,0.420412265
3.055870628,0.70433925,1,0.254486998
1.811315098,0.219213613,1,0.473317964
2.758756357,0.534674235,1,0.275826166
1.745595998,0.214357466,1,0.354391836
1.787183984,0.311065752,1,0.514918237
1.312290952,0.126672182,1,0.456151115
3.301819446,0.940788616,1,0.435908195
2.503790355,0.413376282,1,0.40540552
2.102135702,0.31905591,1,0.40106074
2.172078108,0.379023649,1,0.449047304
3.863909635,0.874488354,1,0.393595996
2.70824591,0.695402258,1,0.451720202
2.794680977,0.784323834,1,0.413776235
1.588994815,0.252184514,1,0.478263906
3.614664472,1.109710247,1,0.296650371
4.421932392,1.183017903,1,0.367372449
3.022124845,0.618369337,1,0.354075893
3.610313846,0.798822374,1,0.429253805
1.297655609,0.18458311,1,0.523313098
2.977519196,0.665220125,1,0.415801782
3.431384192,0.617690762,1,0.351073512
3.299973015,0.698953884,1,0.404874859
2.032834502,0.34162661,1,0.437536945
2.716633959,0.376535455,1,0.273234429
3.768398489,0.956881765,1,0.27418891
2.639606922,0.502188147,1,0.381554866
2.407869504,0.480480437,1,0.394747921
2.054106278,0.343141983,1,0.476614628
2.785925372,0.696431698,1,0.409809583
2.075774539,0.375987964,1,0.441442919
3.026242976,0.673300575,1,0.376855721
2.151558799,0.356540274,1,0.426014176
2.943299159,0.540917375,1,0.260515237
2.177729676,0.500826118,1,0.512613717
2.572679973,0.516446724,1,0.428345028
2.327262071,0.463286257,1,0.401938977
3.026974582,0.8565274,1,0.459707054
1.488007694,0.171013984,1,0.493936061
7.232346257,1.98151336,1,0.273932085
5.070800449,1.530390257,1,0.349669614
2.719629205,0.513754207,1,0.391269833
1.900322352,0.36689194,1,0.397306702
4.243364559,0.896675493,1,0.43243379
1.411103392,0.208406646,1,0.575562886
687.8213626,206.4660524,1,0.270412314
2.860185413,0.707099951,1,0.445871722
4.144810968,1.211738875,1,0.365834137
4.251361697,1.056479821,1,0.358133983
3.24783231,0.631144545,1,0.355833172
2.48817569,0.522608279,1,0.469296008
2.707189544,0.523408412,1,0.37604632
2.344824192,0.44496396,1,0.510541465
2.178034102,0.333877693,1,0.365519969
2929.013853,847.7241603,1,0.277959358
1.792303854,0.37961853,1,0.532056889
2.133845782,0.314173786,1,0.395100061
3.388282807,0.773651872,1,0.377775829
3.223484661,0.89087872,1,0.360714905
1.767224311,0.283845872,1,0.425379051
3.280577395,0.654974483,1,0.355731579
7.82635627,2.283339604,1,0.28617311
2.659141972,0.5437227,1,0.414943752
1.471842121,0.210229968,1,0.397794452
14452.83451,4252.948309,1,0.332884218
2.024846677,0.42991827,1,0.400649898
4.003041525,0.908383963,1,0.356909005
7.204074493,2.241875765,1,0.285858129
2.14852081,0.499148755,1,0.472081555
3.037812543,0.668812926,1,0.526978616
1.272067784,0.189387487,1,0.56189721
2.222356974,0.478901318,1,0.430970633
1.62410101,0.325212145,1,0.603198633
1.448219007,0.209549167,1,0.522531019
2.866516525,0.543409747,1,0.435188951
4.639007253,1.193171682,1,0.336589574
1.921706331,0.219160609,1,0.431413505
1.511937874,0.14767333,1,0.395119873
1.607352769,0.233865232,1,0.48451889
2.192435834,0.356133592,1,0.436706275
1.505525964,0.180384432,1,0.445277822
3.759633419,1.155789974,1,0.391570157
3.541639215,0.630398073,1,0.359716055
3.279012179,0.692486168,1,0.477295886
2.335879259,0.537000268,1,0.461552616
2.78952904,0.698130596,1,0.432316639
2.492186769,0.541890159,1,0.410988812
3.820706069,0.92992229,1,0.484792141
3.343090295,0.724935735,1,0.393171885
3.16728297,0.65484389,1,0.456793167
2.966934169,0.705395554,1,0.417830237
46.20170209,14.06789581,1,0.276996994
3.999654126,1.31461884,1,0.453877909
1.968046708,0.384639948,1,0.428346702
7.82571209,2.748742234,1,0.354519342
2.479410924,0.580553498,1,0.447054409
2.667717252,0.417350957,1,0.319311063
2.146435856,0.517372223,1,0.4891053
3.225855495,0.814035451,1,0.447479795
5.318846566,1.453294253,1,0.293465217
2.879649916,0.654659584,1,0.330969065
2.229527178,0.474837274,1,0.492271159
1.641191156,0.174671715,1,0.481964165
4.233641175,1.264848403,1,0.343098677
1.757465291,0.276160187,1,0.439167608
2.129292418,0.471660793,1,0.486656654
1.679799959,0.309064204,1,0.449067144
2.848031783,0.559067728,1,0.403271981
3.022743581,0.697529243,1,0.439437015
3.218286826,0.803936125,1,0.386202036
3.600337418,0.860896436,1,0.428682989
2.08503518,0.394258766,1,0.425096747
6.419184737,1.772558934,1,0.307378269
7.78382357,1.97824412,1,0.24819242
234.5163326,63.5263957,1,0.446730932
5.00422463,1.613627115,1,0.403964319
3.607567993,0.792570137,1,0.252280626
2.88144145,0.662563031,1,0.354321516
1.884928049,0.217828141,1,0.388650844
2.865659487,0.533060817,1,0.437295481
2.737521838,0.787114474,1,0.441661651
1.939512977,0.386824506,1,0.468565098
2.703499549,0.660211912,1,0.480058029
2.004315968,0.341242281,1,0.40020361
2.242131437,0.511706356,1,0.450782986
2.185514098,0.503138929,1,0.431023107
3.540031345,1.076370569,1,0.495831529
2.467969908,0.423331514,1,0.385011392
4.688599853,0.989026572,1,0.26790191
4.387915942,1.139278755,1,0.398594822
2.114861065,0.34426223,1,0.363625691
2.050672688,0.327173935,1,0.410654644
1.331939785,0.282031419,1,0.52568722
2.492125318,0.514136227,1,0.463553216
3.43211059,0.830648105,1,0.34317212
3.123275049,0.866448519,1,0.386700132
1.758511937,0.134662978,1,0.411437149
3.012567638,0.682509448,1,0.38261405
3.306184034,0.739962634,1,0.357831697
3.468041233,0.806623497,1,0.370705794
3.53582132,0.906002169,1,0.480620438
2.858667525,0.648369578,1,0.496538154
4.908631649,1.300421199,1,0.463458437
2.710915374,0.461139387,1,0.311915594
3.573889797,1.064100372,1,0.375827776
1.781336183,0.220449671,1,0.369792725
2.161380157,0.422472101,1,0.461630563
1.734123741,0.241867117,1,0.432194281
3.303315826,0.737193344,1,0.359144653
3.529535655,0.91749374,1,0.329694796
2.630692573,0.638200544,1,0.424748734
2.523947505,0.597012795,1,0.41389425
2.654998139,0.581219719,1,0.46342346
5.923838865,1.466856148,1,0.345870825
4.809741269,1.129360272,1,0.366495183
2.409154722,0.527550186,1,0.480372208
2.59611332,0.497429597,1,0.501604667
2.606108941,0.596512093,1,0.404473231
2.083007331,0.371241493,1,0.448128221
2.815413073,0.510136764,1,0.333238781
6.512923104,1.855103097,1,0.375897881
3.161580463,0.775697882,1,0.44730373
3.769739518,0.801128905,1,0.392660195
4.567514267,1.11689807,1,0.311274337
1.59266458,0.251430976,1,0.423728018
3.765266978,0.958456806,1,0.372024323
1.294950124,0.146857543,1,0.446390231
2.972739835,0.716655455,1,0.471056775
2.200604701,0.439864358,1,0.4555488
17756.1162,8022.395958,1,0.499628435
3.430664466,0.950751186,1,0.410806077
1.756050171,0.331352554,1,0.424933445
3.562485534,0.969453955,1,0.410279291
1.912828525,0.301860082,1,0.421092864
3.679412778,0.828398674,1,0.394942127
1.86275057,0.252440295,1,0.48256022
3.618535986,0.836424409,1,0.267521455
1.882843508,0.248076746,1,0.434877488
1.979955558,0.370135388,1,0.46522155
4.644124735,1.398217867,1,0.384092513
5.916952988,1.733620895,1,0.397632651
3.415730394,0.628417315,1,0.393865717
3.268775741,0.794272329,1,0.351792337
2.138581666,0.220084161,1,0.389646131
1.798660797,0.28589551,1,0.502404864
2.135505076,0.330412996,1,0.423259815
2.691905886,0.58410265,1,0.488319988
4.139412466,1.079650618,1,0.479425642
2.349554503,0.489836285,1,0.44327526
2.096203479,0.31339646,1,0.418256487
4.010250403,0.794677137,1,0.305194246
4.08101095,1.020240648,1,0.381248627
1.356746292,0.127137179,1,0.475387528
3.169398057,0.777755974,1,0.391620382
1.963179722,0.355975795,1,0.484451268
1.851057415,0.265342964,1,0.528641142
2.481582122,0.635766575,1,0.445410614
2.430916486,0.504005239,1,0.43630946
5.250543175,1.202790893,1,0.333196165
1.589922461,0.182559327,1,0.418247943
2.903659516,0.59495316,1,0.356758497
4.507952615,1.252717445,1,0.384898322
3.118468769,0.74560705,1,0.325488455
3.154520717,0.636122528,1,0.423994423
2.60793691,0.44738886,1,0.331695895
3.202338961,0.714303153,1,0.317160602
2.170623613,0.229473277,1,0.242280253
1.801046743,0.390020516,1,0.52109705
1805.025334,475.8900348,1,0.375593394
2.070517722,0.218267199,1,0.299071901
4.105302214,1.091370606,1,0.375204757
20099.31852,5109.012127,1,0.256823843
4.707306368,1.550024848,1,0.348483881
1.569939436,0.174977952,1,0.387091936
2.429525934,0.435550633,1,0.463346895
2.016761271,0.311083951,1,0.458312633
3.778192245,0.944175014,1,0.293721999
3.043701248,0.679164744,1,0.272902297
3.100640262,0.584809047,1,0.284959404
2.298619605,0.538049679,1,0.432315983
3.362476269,0.818120222,1,0.37179363
2.974231651,0.95532544,1,0.374958576
2.148522964,0.387095691,1,0.402819266
1.732971994,0.402857342,1,0.571216282
2389.89746,669.8789535,1,0.269626322
2.805662952,0.536523776,1,0.411750381
2.499600961,0.385686144,1,0.35799536
4.784749853,0.877467462,1,0.228102239
2.018205106,0.242097664,1,0.390169288
2.271843262,0.311373454,1,0.414550882
2.381565818,0.354020639,1,0.338951563
1.964593016,0.351648305,1,0.481172626
7.322208594,2.307134574,1,0.358261848
1.986643954,0.30396062,1,0.394959943
2.388968097,0.479408053,1,0.484636618
6.936600506,2.364137437,1,0.338652653
2.204055657,0.47879606,1,0.486891426
2.688221463,0.751963288,1,0.436657568
2.966825106,0.692391669,1,0.46303095
3.482905811,0.652161495,1,0.289020684
1.889374861,0.318123187,1,0.427492287
2.368491478,0.710800025,1,0.486924294
2.984858821,0.584149546,1,0.454246612
2.780489109,0.512103077,1,0.339402031
3.366875594,0.652547231,1,0.454639161
3.374015523,0.730542438,1,0.353863221
2.330410171,0.482863171,1,0.519734102
2.582483769,0.527497177,1,0.50261349
1.869187118,0.242980289,1,0.390649196
1.761658597,0.211651807,1,0.42610573
2.727894164,0.52587434,1,0.383923371
3.898909425,0.798885842,1,0.366491562
2.235968694,0.604397115,1,0.557005184
1.774277193,0.207133819,1,0.48006675
1.49997047,0.150827422,1,0.400329133
2.58015003,0.485004896,1,0.357924857
2.88728383,0.507654526,1,0.449788334
1.602636602,0.257961972,1,0.481861461
7.752052079,1.894999039,1,0.381977404
2.161907582,0.456493913,1,0.419406319
1.470788809,0.239993122,1,0.568013936
2.651039321,0.679720034,1,0.467485935
6.710979911,1.489885068,1,0.377135759
2.050538912,0.300374886,1,0.455287792
2.778053791,0.65446867,1,0.409778506
2.293051423,0.557626432,1,0.456188546
1.725532026,0.285488125,1,0.464379483
1.197996942,0.177653424,1,0.546804424
4.725684188,1.283349887,1,0.445826094
2.614017728,0.484032304,1,0.28939383
3.108804921,0.665011051,1,0.369685593
1.944149397,0.316071351,1,0.47864444
2.073334925,0.300670878,1,0.273092728
4.189193707,1.067117397,1,0.338766833
3.827716383,1.262723602,1,0.400988278
3.282047036,0.801660129,1,0.421277399
4.648209634,1.577350479,1,0.426101741
6.49850358,2.103356885,1,0.353933432
2.306556911,0.380536323,1,0.392671118
1.943098597,0.387804679,1,0.483124264
2.965303676,0.752515447,1,0.468872088
2.608076892,0.569780257,1,0.499799702
1.698355455,0.28682955,1,0.563650557
2.071857092,0.498304014,1,0.465832471
2.666516474,0.551518357,1,0.432967838
1.965101168,0.362886142,1,0.403102364
2.099148854,0.379341839,1,0.470292796
4.071390549,0.866432086,1,0.415921203
139.2706284,45.01975242,1,0.341733022
1.686332976,0.243169168,1,0.47282079
4.011001392,1.071581651,1,0.347637695
1.965053061,0.39802976,1,0.509411271
3.634762158,0.911510125,1,0.353458319
2.397338893,0.421653456,1,0.342336782
2.379948948,0.502981614,1,0.416519505
1.929598556,0.297046503,1,0.421087283
1.826122573,0.387362292,1,0.529635173
2.578168311,0.565637341,1,0.439528796
3.218321691,0.778222822,1,0.402408523
2.857708235,0.611571937,1,0.467164934
2.853770273,0.650052451,1,0.424962597
2.524399066,0.753885419,1,0.409475802
1.797084036,0.367592179,1,0.510125101
3.54886131,0.720462423,1,0.316924399
1.893928893,0.367209744,1,0.471407029
3.068965372,0.772108863,1,0.439538464
1.745973501,0.26141815,1,0.461442305
2.40659024,0.485483511,1,0.329905502
1.094904156,0.076917564,1,0.496335213
3.465550283,0.936461176,1,0.460845112
1.962091228,0.336301461,1,0.423135642
2.472082597,0.522649007,1,0.349951365
2.615937857,0.499571645,1,0.393459804
11.00359858,3.3820862,1,0.282078555
1381.78055,363.3162209,1,0.448653201
2.824227422,0.779957575,1,0.335201287
3.489327077,0.807920632,1,0.398888648
1.575795823,0.294458319,1,0.521719869
1.739629284,0.343479645,1,0.555525565
6.02898018,1.50230421,1,0.3239966
1.866334268,0.206347729,1,0.356998077
2.801158363,0.595589695,1,0.478983168
2.79838235,0.692595174,1,0.399236084
2.173321432,0.46228353,1,0.457997258
2.574225255,0.384296479,1,0.231890781
2.991580824,0.618510182,1,0.387266222
2.077798993,0.317733053,1,0.440357118
1.511180406,0.152715269,1,0.425105049
1.62099017,0.235913469,1,0.472886545
2.585705453,0.712945846,1,0.429637737
2.617813416,0.680982548,1,0.462805815
2.331467531,0.320263585,1,0.350734016
2.309444404,0.442014195,1,0.422448357
2.112347063,0.235395732,1,0.310997391
3.367267884,0.782386372,1,0.341850175
3.02756249,0.62294402,1,0.358033742
4.548347824,0.965154679,1,0.42371702
2.646463544,0.607524788,1,0.49418839
2.827802557,0.877709946,1,0.424712486
2.422246451,0.682100595,1,0.427967647
2.465552349,0.438784133,1,0.368164971
2.529344649,0.443304519,1,0.431338963
1.750491333,0.271173129,1,0.466908087
2.089202171,0.453687636,1,0.417561242
1.991312379,0.300807803,1,0.400217894
2.215653513,0.285605667,1,0.401765481
5.437942717,1.146503116,1,0.358722427
3.97393406,0.82975215,1,0.344864961
2.056057794,0.326645447,1,0.423747283
3.17092137,0.629680053,1,0.348908117
2.430624249,0.4971408,1,0.465735212
3.959886464,0.887237853,1,0.350169403
4.047939376,1.020559424,1,0.373411661
1.816502483,0.267264504,1,0.476101849
2.648297078,0.479876024,1,0.39796372
4.182103605,1.403422698,1,0.433649595
2.861335787,0.623160134,1,0.396151619
2.164043294,0.450489401,1,0.381474561
2.598453754,0.624368548,1,0.456970459
2.706332883,0.708478614,1,0.481661268
4.116779178,1.341775186,1,0.462048773
2.561498946,0.431112813,1,0.300714989
2.719932063,0.641024201,1,0.367691727
2.172752139,0.364120106,1,0.378228006
3.872385765,1.212610289,1,0.383112359
1.295353778,0.123667289,1,0.549739812
9.656066367,2.959856459,1,0.318606089
3.566597693,0.974273293,1,0.373753521
1.747291934,0.222969561,1,0.455000244
1.793636148,0.336792572,1,0.427181525
2.672517504,0.585183066,1,0.466500073
6.909082501,1.894202261,1,0.330790716
2.116951369,0.297833623,1,0.491109966
3.508038221,0.667527239,1,0.347868326
1.851625074,0.356542345,1,0.474242213
2.76043549,0.592281475,1,0.336370192
3.538466253,0.946541462,1,0.362237055
3.080398954,0.515802255,1,0.409201013
1.777164531,0.314441263,1,0.525324639
2.99354978,0.830133535,1,0.417955821
3.535505357,1.052720158,1,0.441938115
2.102666948,0.452233771,1,0.509570751
2.295164259,0.416393988,1,0.434616974
3.333289999,0.772333821,1,0.343657909
6.748311958,2.465779009,1,0.301386048
2.466727588,0.616499293,1,0.510670167
2.905439115,0.746496431,1,0.434114319
2.833540124,0.531683082,1,0.425150763
2.446309426,0.584556316,1,0.465320936
2.736749304,0.657751135,1,0.412663975
3.297274535,1.063331966,1,0.452703679
1.886144427,0.321927012,1,0.482944636
3.136746682,0.683877988,1,0.394625166
1.836332736,0.243434719,1,0.458536697
4.10636053,1.00764213,1,0.282088324
5.090388141,1.594522422,1,0.402177027
3.516758088,0.835139556,1,0.402047457
3.479362462,0.783807747,1,0.437345687
2.241317544,0.386974448,1,0.44840083
4.903663151,1.186648153,1,0.390016002
3.770387585,1.00564977,1,0.436445351
2.691434949,0.46197985,1,0.282845745
4.615204079,1.102845563,1,0.306458139
2953.058164,936.2189622,1,0.331893399
2.98897443,0.526751172,1,0.365890039
1.658208219,0.265472912,1,0.587328512
2.428242691,0.464769802,1,0.323086962
2.361102559,0.383317358,1,0.377693658
1.898812456,0.310493605,1,0.451500906
1.574866838,0.181776688,1,0.504471786
1.824793797,0.382815202,1,0.398436525
5.500979973,1.417452914,1,0.332830522
2.928632865,0.469414527,1,0.297633487
2.826519886,0.596968426,1,0.317848699
3.150800835,0.61018862,1,0.229683976
2.092339066,0.269256885,1,0.286715043
2.085527844,0.262825641,1,0.29509594
2.699537479,0.656956758,1,0.41722835
2.736578351,0.45964362,1,0.27874185
4.325259878,1.019249147,1,0.385237331
2.219854616,0.379400551,1,0.373720868
2.778012251,0.480607594,1,0.395503648
2.256604672,0.408944602,1,0.383874417
1.477196834,0.12489458,1,0.451912384
2.245429832,0.27395099,1,0.268485404
3.210180742,0.95354002,1,0.441597455
4.849059941,1.21624979,1,0.325172458
2.153156342,0.511127397,1,0.403805428
2.386716622,0.649139973,1,0.441572562
2.444168999,0.428526681,1,0.402838002
2.012857714,0.436690989,1,0.436530786
2.278949603,0.352321093,1,0.413301418
3.636530021,0.746592388,1,0.239841603
3.289221442,0.707666681,1,0.409818094
2.798715405,0.654186103,1,0.393131783
2.97364706,0.64446427,1,0.372951341
2.292709912,0.352637069,1,0.457277492
1.995945069,0.232953762,1,0.356888144
3.065048371,0.559208913,1,0.319291413
2.447751264,0.438069152,1,0.418956967
3.03896029,0.84666188,1,0.442160903
2.354743708,0.386294617,1,0.475842024
4.110862492,1.045430923,1,0.391239966
1217.814047,356.1393468,1,0.453930182
2.007767722,0.364914263,1,0.46297043
4.970315598,1.585079105,1,0.39111793
2.087732064,0.363094641,1,0.436269627
2.808282134,0.565920394,1,0.304466944
1.664310445,0.289236581,1,0.438704351
1.550196383,0.10755129,1,0.357398321
3.580959963,0.850144406,1,0.346957776
2.265936803,0.447433712,1,0.436482309
1.682414819,0.225413397,1,0.482080921
3.655353536,0.884592282,1,0.376160893
1.974523281,0.388172936,1,0.540071059
3.95140514,0.942991674,1,0.372400849
2.972007595,0.546189257,1,0.368094191
3.264300996,0.730117835,1,0.284353997
4.389225612,1.344230943,1,0.402268171
1.825022357,0.330811448,1,0.412682358
1.45749605,0.119615782,1,0.451575401
3.345532038,0.847953893,1,0.443395325
3.215833888,0.586691478,1,0.275423293
7.153406854,1.970622344,1,0.312403223
39.41959962,11.35537257,1,0.329905961
2.232750238,0.332098293,1,0.399352357
1.909941061,0.328908583,1,0.472104192
2.625212987,0.38494217,1,0.321906586
1.52721041,0.231285085,1,0.462349087
3.202455059,0.637530164,1,0.378144748
1.913835705,0.318743381,1,0.428313954
2.284707943,0.352408634,1,0.403460466
3.064378775,0.738757948,1,0.406891723
3.236490949,0.707244684,1,0.494819094
1.879178687,0.331632574,1,0.493491232
2.27893735,0.418646756,1,0.354371107
2.834736004,0.891745474,1,0.494597436
2.422671298,0.543083604,1,0.424818863
4.205016169,0.87512974,1,0.351287014
1.561386274,0.136832509,1,0.372757187
2.730812501,0.606822095,1,0.398836059
2.057028668,0.30454756,1,0.354492274
3.265444274,0.682073867,1,0.344486439
2.507348858,0.670885736,1,0.434941671
2.352955641,0.551464697,1,0.401689604
4.684536193,1.311091428,1,0.382343629
2.433785363,0.463232629,1,0.334881589
2.041853509,0.233943894,1,0.364864503
2.799655206,0.688149573,1,0.394687779
