a,b,m,s
27.86998526,9.260736707,-6.49174652,0.49313115
16.58742623,4.928381048,3.21525915,0.451683396
4.64792366,0.868494306,1.792348431,0.373712988
10.38141428,2.205476571,2.134825585,0.256660946
27.39779357,7.59717399,2.871559474,0.387580474
2.526627617,0.42520027,1.233330709,0.362377202
4.264167882,0.719388508,1.975094514,0.390431927
4.563636792,1.105979075,2.433428186,0.479713803
75.21522639,27.29121391,-12.08374473,0.524814288
5.805027773,1.427269557,1.613313787,0.339424853
15.03929086,4.369727609,2.926824742,0.357940434
4.049900167,0.429150566,1.925514894,0.395557047
15.56452698,3.7763799,2.839950414,0.355634363
79.08665403,19.49203981,4.324676064,0.320301929
4.547607717,1.064570964,1.562324276,0.366448269
7436.002068,2025.882007,8.672522907,0.436046169
23.46206397,5.989318822,3.430087049,0.471698507
10.14287355,2.733251422,1.952235251,0.459650661
6.028862861,1.097389441,1.999575316,0.298271824
71.26485847,27.3710824,-11.79994855,0.347474602
3.788237135,0.496724729,2.145510007,0.324840378
6.640349897,1.475924894,2.208044722,0.443589736
6.58478389,1.086269759,2.474714322,0.407210138
5.389170624,1.228691241,1.611256635,0.354780853
7.514178645,2.015434362,1.925339303,0.322303796
10.52208576,2.543844426,2.695647361,0.391035754
17.09091066,4.428063303,3.159970998,0.37660566
6.564769333,1.454331569,2.234953851,0.443051429
15.89582002,4.10860922,2.429927555,0.338771626
8.388501008,1.96114496,1.809315146,0.362162687
24.573521,5.696918999,3.66765369,0.406291944
3.496640704,0.692968245,1.372457472,0.500293326
5.678099934,1.323054722,2.019791431,0.389524539
4.89175031,0.967517419,2.005754447,0.433117221
3.058002067,0.558645348,1.113628819,0.332989707
9370.280493,2733.508744,8.140503926,0.361049882
63.56221124,16.64206799,4.2151924,0.412246335
9.459570712,2.098779532,2.199084293,0.380228309
12.63508845,3.243615224,2.358429693,0.302083779
4.875233832,0.878021445,2.346278296,0.37652834
5.582572232,1.430969837,1.667191482,0.367056963
1.366613855,0.159711999,1.051437069,0.446302859
82.2207738,22.11386921,4.533624608,0.439962338
5.988969834,1.321854961,2.209394597,0.43346402
6.228922963,1.650123754,2.152265104,0.425065756
30.95912484,11.41859818,-7.474860253,0.450034903
2.671886499,0.552481646,1.429052171,0.420730332
9.621733569,2.598139857,2.323825127,0.394894951
5.847714621,0.998269243,2.529503421,0.365931871
206.8131162,57.72038232,-9.427187207,0.407030201
1.976161066,0.271615825,1.065843092,0.48247344
5.3659583,1.247663347,1.64929591,0.260297136
3.931391452,0.602713797,1.932403634,0.411617827
2.815488298,0.54857765,1.478238068,0.46117285
14.12731345,4.221224589,2.377277102,0.373211536
37.40801834,10.98769843,3.443913131,0.367826852
17.5324165,3.526998205,3.010635866,0.369031417
2.692410952,0.638906308,0.775136688,0.351173496
4.810461368,0.549601136,2.108586007,0.356364073
3.075027332,0.548108023,1.71829059,0.492534465
4.845394399,0.865086976,1.926493644,0.404619076
4.871901099,1.092255561,1.934390301,0.475030829
52.83728444,13.72540632,4.728466067,0.437946262
6.748809327,1.441153475,2.475529196,0.403672736
3.560656022,0.536063268,1.814053195,0.400471334
9.591078201,1.980993225,2.184043165,0.289376946
66.08465696,18.98393701,-7.873897144,0.388607767
3.709804246,0.438308349,2.263497332,0.422846707
9.266193895,2.29620983,2.362541269,0.373650621
17.60009057,3.844775069,3.449316262,0.44468737
3.993699275,0.641044309,2.071193449,0.50222433
13.1326719,3.481473448,2.872107743,0.417229461
17.72834334,4.045747835,3.225820526,0.399991671
18.72375242,4.511385502,2.941704804,0.299967483
3.266286081,0.423857592,1.908030743,0.388247857
15.65876566,3.638878296,2.876503401,0.337440247
5.020031085,1.400638366,1.153070546,0.384723156
4.903314021,1.163846649,1.702118501,0.316796993
21.00122667,4.639767606,3.115752721,0.396039241
3.810336053,0.652716545,1.648803787,0.319482458
8.798075302,2.066518537,2.251845506,0.299961981
2.488046309,0.270212444,1.207597454,0.240520806
3.899829844,0.863608556,2.10979371,0.494553935
8.30176139,2.119303141,-8.519368073,0.373516454
3.085424249,0.335314197,1.586091904,0.285677366
26.701349,7.084260964,3.154186104,0.355700174
8.069522968,1.788673318,1.750103002,0.254987989
17.11383514,5.783254833,2.623040894,0.337519462
2.089542799,0.252168846,1.322836308,0.383762024
4.065333726,0.793501943,1.520810961,0.460928769
7.579969742,1.389735172,2.636584496,0.416846943
4.746559684,1.203641842,1.333046305,0.291901087
8.859599654,2.094366281,2.334189134,0.243748246
5.339368376,1.045085931,1.790642202,0.274866837
45.01422737,16.19864665,-11.12687228,0.496364027
4.715855258,1.161924869,1.454332816,0.369871528
11.49506362,3.820325441,2.492340738,0.361536025
4.167206335,0.726471005,2.152271303,0.375308339
22.99906946,5.821566629,3.64460941,0.52637295
19.10535847,5.109492543,2.337409279,0.266465088
10.36618272,2.162033119,2.563533156,0.389811238
6.194268756,1.103399536,2.000667669,0.345332852
5.785719662,1.065949534,1.447076342,0.225981431
4.804393467,0.624596377,2.371818817,0.327796148
5.776856314,0.878715081,2.172585376,0.386256444
4.396254448,0.711523562,1.735332175,0.32599248
6.079999208,1.213305057,2.289133602,0.458002926
16.77343536,5.237985805,2.335318173,0.354357349
6.876588032,1.241652193,2.367049157,0.363981837
5.757260925,1.27360746,2.036113073,0.476781133
10.78242888,3.622648082,1.956387544,0.333178913
4.840304877,1.121886214,1.944338857,0.474565511
8.324624836,2.456530068,2.395184686,0.411814368
10.57045441,2.595758972,2.513113567,0.444010312
5.247659962,0.985902392,1.637599481,0.282636457
113.1105745,57.78284585,-8.611799417,0.643795564
20.45470278,6.49356572,3.42197501,0.44830867
4.939686511,1.029004104,1.653765998,0.450669464
7.923933365,1.606902228,2.17757124,0.325557541
19.3940952,4.061452976,3.240658712,0.414872136
4.833044688,1.062989728,1.526555981,0.349779544
6.70763718,1.519490558,2.43293758,0.492924617
4.975685498,1.051007486,2.073870597,0.484815185
3.976964552,0.555056027,2.022054923,0.35760318
3.818220353,0.453731717,2.130835478,0.384266811
4.155045934,0.83501408,1.69429153,0.375207419
14.40211662,3.311164409,2.802994846,0.33918737
27.15883609,7.679522913,3.657205575,0.523656306
5.132412409,0.7390264,2.239690976,0.448913145
2.809623751,0.330691492,1.762296289,0.381394085
6.541471451,1.345334052,2.204016813,0.325061597
5.840693157,1.140388676,1.922516585,0.443999078
3.919646927,0.713249765,2.089176144,0.450829629
15.79841984,3.942816461,1.862551288,0.381232737
4.450680392,1.039383822,1.857866589,0.410049019
8.452201128,1.813411921,2.849534125,0.551872827
37.37977628,14.9372889,-12.7289634,0.526345179
50.30717763,11.70230725,3.792707974,0.34901076
7.487359685,1.258860148,2.691179344,0.407756358
58.21908531,18.9676492,-12.45495222,0.474536454
16.17853282,4.271107971,3.127542606,0.40858026
2.618922253,0.493048783,1.481637957,0.458247771
4.23187034,0.862230264,2.29414429,0.52145631
82.93870778,23.99604284,4.444642703,0.420300175
4.388061093,0.82602768,1.570054457,0.284158492
7.259625052,1.636348969,2.211907291,0.355792616
3.258772266,0.560589402,1.754188321,0.461381321
2.729482181,0.414395464,1.284417673,0.271159462
7.874801172,2.015260869,1.95351863,0.330152916
22.38659793,9.418611708,-13.46986489,0.43686055
60.20460901,19.51300423,-12.8799022,0.459721019
150.0066445,51.42792814,4.846873607,0.390158703
80.91339125,30.27219199,-12.375717,0.369545007
5.498115233,1.005350928,2.037684905,0.368147496
3.850666126,0.82408373,1.844636901,0.471463456
15.45048729,3.939545197,3.113404767,0.436368472
6.928905251,1.536158708,2.42890688,0.472857471
7.967593311,1.595848341,2.879181639,0.517350029
76.63595275,20.96177892,4.65522348,0.429872105
3.040503181,0.636480186,1.13443901,0.432893702
4.035380037,0.758506797,1.940436798,0.38210002
10.41815558,2.355608072,3.002723964,0.421222758
5.822019003,1.251119464,1.726905056,0.411486753
53.03767735,16.27557669,3.082886683,0.338227091
3.169202114,0.482639235,1.957279357,0.444369506
5.46806985,1.481114439,1.475377867,0.34587728
19.02829216,4.434077185,3.553345804,0.453299135
8.02849652,2.042011993,2.034725251,0.343454141
3.790813254,0.701973934,1.592145905,0.332489823
49.62748045,15.4370609,-8.8017595,0.483057353
2.255898516,0.36372789,1.164902923,0.420468482
13.74777571,3.242052999,3.269926338,0.468393171
6.504876028,1.488481034,2.177571309,0.419408737
11.21010097,2.934047684,2.452259258,0.388837251
304.1720526,77.2973276,5.544777553,0.467895788
23.54093372,5.763390494,3.175439465,0.40097364
29.89525154,12.87761982,-6.330895784,0.45590928
5.327541698,1.250113845,2.173457036,0.489465354
13.75024521,2.885780544,2.687815183,0.287903561
15.88535331,3.332719016,3.669603633,0.368539839
7.72177565,1.96174004,2.354741855,0.417713905
3.157588618,0.527963346,1.691197145,0.449279812
2.998930483,0.631507608,1.232016317,0.328776993
3.027070222,0.30094301,2.162375372,0.453143943
25.32831352,7.279056931,3.265270995,0.438837424
4.890015321,1.001421161,2.026932559,0.407808458
6.632669155,1.509045892,2.051822504,0.339893598
7.700959571,1.541404316,2.327190436,0.37216647
19.76219906,5.863850572,2.588182568,0.27333606
96.4474076,25.31827034,-9.361855145,0.44898936
15.26423947,5.432887048,-7.913916137,0.385530275
4.707351744,1.10310956,1.490778271,0.396264824
9.694231876,2.110641659,3.059977146,0.48390042
876.2126307,219.4549134,7.373104328,0.451747262
2708.331502,686.372605,6.980374694,0.315047706
2.919131331,0.380988917,1.586483583,0.346539683
94.82015224,22.09313807,5.082215613,0.406309145
17.16238222,4.668638982,3.099360101,0.362223704
26.4939505,6.416883285,3.631363342,0.429565115
3.066273651,0.473338889,1.230203395,0.230325893
6.184086466,1.319192172,2.031710869,0.369331291
2.989321267,0.493272886,1.439518409,0.436343922
2.77399131,0.290816769,1.761688365,0.404048032
3.022713553,0.494851633,1.850883029,0.451260619
59.38998262,22.80275911,-10.6577274,0.481483728
20.62891049,5.472965548,3.47127887,0.412517527
3.839062296,0.557903758,1.752074012,0.33645358
8.914990505,1.931858006,2.638614132,0.370680765
4.607004142,0.599673535,1.888570364,0.289002399
8.503890277,2.031604342,2.213190101,0.328930795
20.38344132,4.415039869,3.318338521,0.302245463
7.743479003,1.691401772,1.874594596,0.418913086
24.77492181,6.093446163,3.861931616,0.424412569
266.0236564,105.1022437,-11.25479704,0.455405309
7.90727943,2.335565959,2.323989828,0.411840169
4.264384707,0.785057958,1.720987156,0.359023848
13.57240873,2.720227113,2.639065599,0.422658741
3.395077562,0.58283579,1.830257645,0.453162466
10.4600416,2.642857465,2.790868429,0.39550409
3.230328155,0.542932844,1.695078763,0.392065248
5.035460126,0.757396351,2.028828646,0.386325322
8.064692775,1.846498305,-15.20617215,0.358516565
5.087115746,1.079568019,1.316700052,0.344331557
2.990147482,0.495731682,1.510621461,0.4165196
5.369175916,1.113461146,1.678234447,0.343065311
7.104600598,1.52679946,2.369229001,0.436500356
7.891016992,1.849203099,1.972910685,0.341228593
58.89922748,19.54254653,-10.76953723,0.393568681
6.470715397,1.140576018,2.380018865,0.447442225
6.883994276,1.351034109,2.111311451,0.382536056
8.510217695,2.784926137,2.126111765,0.42080836
16.43158059,3.795386527,2.929765584,0.37075082
4.748083686,1.044985205,1.973112687,0.363933204
103.5518927,38.24860803,-10.85159929,0.491808884
5.008557281,1.328369625,2.085092787,0.463005732
52.5571028,17.66652846,3.949128633,0.433056279
4.533811684,0.810912018,1.775459305,0.285916881
7.163209112,1.696366357,2.43133511,0.329007062
3.5204283,0.628411947,1.562461947,0.372301545
42.9870304,15.45505627,-10.42362516,0.410251705
2.201781811,0.258321474,1.596003701,0.537148061
57.24645085,17.2718586,3.415772303,0.305941507
44.70810732,15.79496411,-10.90394799,0.408389905
2.382148086,0.326417673,1.399699273,0.449886827
11.32241583,2.780563713,2.889344664,0.398826924
8.35176995,1.992804974,2.55692666,0.438451583
5.510264916,1.519884494,0.518489438,0.330192243
10.92481513,1.926421652,3.018771565,0.452870976
7.927094848,1.549274109,2.100206253,0.329898823
96.88866983,33.68369863,-11.5076307,0.531420922
7.154859873,1.632152606,2.092720125,0.321938023
7.310784806,1.960854672,1.907438332,0.354244164
8.403077041,1.55963317,2.16175626,0.401458163
5.276932638,1.067141489,2.217987314,0.507803649
33.43623645,10.12056082,3.905576278,0.369103402
7.546258237,2.293536891,2.155983448,0.433454335
12.33950564,2.895759324,3.204344502,0.474641385
4.494812106,0.886985798,1.980708636,0.413739932
3.371777153,0.781522629,1.015744556,0.343654547
31.51915157,13.4861855,-9.542126454,0.313215959
44.8894232,12.01068241,4.089722637,0.471565193
84.23964449,23.84993302,4.507955491,0.410162122
5.993707901,1.176810243,1.936752575,0.413351331
4.633060861,1.171170428,1.798904419,0.457543227
31.72086812,10.46564275,-9.724480753,0.460728253
53.68313294,18.17153073,4.367893597,0.400366022
2.737934384,0.496439381,1.443906727,0.479369199
13.19178941,2.985012715,2.973651714,0.352115224
3.925575451,0.657586625,1.910697916,0.441067313
6.552715908,1.61190533,1.847892686,0.271622761
71.08157031,26.02573795,-11.78833257,0.414361546
128.3965439,37.19743584,-9.233044695,0.42424285
58.60660473,14.42558285,4.087885718,0.416923223
8.630329143,1.699533205,2.442175912,0.427044485
10.5060677,2.57208964,1.985297992,0.383030091
64.55681893,20.26681482,-11.13099068,0.451353349
4.20756656,0.734769726,1.577302987,0.272151873
5.285570544,1.269047726,1.152599631,0.306322976
54.28880725,17.0905778,-10.58195808,0.328505713
7.567935467,1.412383642,2.14299709,0.350826087
4.662087573,0.836890831,2.385779944,0.547098546
4.041232403,0.814228115,1.654841505,0.312854753
4.458922721,0.774574621,1.921645051,0.361058395
4.398445675,0.779274827,1.997626716,0.438581045
3.503331873,0.527475709,1.996684736,0.480448223
3.818581544,0.856419799,1.860365631,0.381614988
33.18050499,9.157499171,3.230190268,0.313074866
10.65954998,1.99610379,2.486357805,0.281315759
4.097524805,0.914184149,1.462501473,0.313136468
5.409851181,1.042025131,1.855876825,0.212883179
3.661127559,0.504913228,1.858623608,0.255529358
3.145429077,0.441705673,1.518690616,0.287560209
31.49824987,11.00250877,-9.351178892,0.46519743
4.600609507,0.789628281,1.787728571,0.261663532
9.531597403,2.294784105,2.079933908,0.375868405
2.61834752,0.459761099,1.199291587,0.372680534
5.208671051,0.964088876,1.773977858,0.390199701
2.877073923,0.535198906,1.352295515,0.381281819
3.449130945,0.413766014,1.934003568,0.43079481
3.907233672,0.507208886,1.680895186,0.252499857
38.03268897,11.43541958,3.930441171,0.38171304
27.01310266,6.978082191,3.221215019,0.299284055
11.73239149,3.028697308,2.826158848,0.380696049
35.84213817,15.2753007,-11.8985304,0.515511008
4.250620406,0.744579771,2.147078018,0.366182341
7.441576137,1.751278465,2.448518649,0.409238311
4.408392694,0.692701238,1.919767603,0.39408484
6.230804621,1.305450323,1.735031473,0.231638216
13.78505344,3.216810725,2.7662648,0.388314987
5.830427921,1.387283108,2.016709781,0.375958123
6.879809017,1.56751966,2.092485059,0.36110291
5.33563307,0.888671687,2.312627746,0.423466387
4.221458057,0.5627952,1.969656385,0.329660697
5.51569747,1.051068535,1.825285,0.308990782
7.621630244,1.498069582,2.315092334,0.39140818
8.465629088,2.437307251,2.298125153,0.421864551
3.905782637,0.655080503,1.934261147,0.456390728
73.56660922,22.30678727,-8.521512804,0.40766404
80.15398782,30.70826857,-11.85279509,0.474624498
5.039828425,0.943913855,2.34303151,0.422192853
13.84651631,4.205394687,2.900378448,0.372112959
12.45440088,2.71705629,2.901681034,0.39879513
3.164647457,0.643897461,1.168517759,0.30392138
2.19280326,0.404766559,1.328470376,0.435428653
2.786334595,0.225942605,1.722145033,0.332745835
10.84950674,2.654712915,2.352381503,0.333451923
13.51647771,2.904952787,3.230650733,0.368143728
6.156821723,0.955953967,2.67552891,0.423472096
20.32217007,5.143367523,3.050525196,0.346223286
13.34086704,3.019406058,3.293245479,0.498342463
24.03759581,6.098212758,3.062699129,0.349073762
4.280429903,0.808153778,1.458990377,0.365493722
6.901526417,1.610679048,2.030497003,0.26689488
51.26573557,18.906323,-11.19001498,0.422715
11.81284779,2.596151527,3.047965798,0.369479128
2.374086369,0.230590688,1.764655814,0.426566174
96.54215055,35.693497,-12.20900289,0.498791377
9.307957527,1.795240724,2.254603651,0.258020633
9.327992312,2.573300585,1.462216415,0.311710029
113.0860463,32.18515232,3.211766028,0.327149793
3.750489785,0.622757177,1.594526832,0.391420749
15.53865405,3.069166637,3.52030936,0.394844736
3.943197354,0.561136231,1.651062079,0.31008694
1.299126668,0.186161102,0.835807318,0.461488281
14.75294304,3.235554452,2.953590691,0.340508997
3.848263612,0.700365877,1.782368713,0.414887827
3.584141963,0.588508417,1.651079472,0.391750239
10.20963088,2.528531899,2.699603509,0.374541421
6.857598742,1.551639975,2.172218389,0.481619968
3.76284236,0.647355015,1.968083091,0.467776004
3.809473476,0.727469702,1.695103624,0.343436156
13.92613527,4.523734956,2.896306577,0.472464941
9.107333937,2.243422799,2.510356929,0.399788315
2523.883817,583.9990089,7.162234281,0.341694593
2.270811041,0.235341208,1.407063789,0.367740488
4.703450272,1.103304557,1.641106415,0.392782532
2.713386885,0.420921187,1.332694117,0.351906764
4.753033322,0.992286362,1.667634291,0.336812061
36.80150175,10.52188042,3.73385427,0.408708626
51.33374586,14.33450614,4.191725354,0.362320272
753.9220108,246.8164605,-9.705817434,0.396744257
4.044768968,0.777564264,1.697126564,0.324722282
3.296355635,0.420344116,1.567568547,0.357608953
7099.186608,2073.842453,8.171805159,0.381502978
